timestamp,region,temperature_c,it_load_mw,carbon_intensity_gco2,water_usage_l
2026-01-04 18:00:00,Ireland,13.99,50.0,239.1,0.68
2026-01-04 19:00:00,Ireland,12.56,42.55,232.83,0.53
2026-01-04 20:00:00,Ireland,11.01,42.94,298.39,3.85
2026-01-04 21:00:00,Ireland,12.84,35.16,349.78,0.41
2026-01-04 22:00:00,Ireland,11.1,33.72,211.07,1.67
2026-01-04 23:00:00,Ireland,7.63,30.32,253.97,4.28
2026-01-05 00:00:00,Ireland,8.85,32.28,283.11,3.38
2026-01-05 01:00:00,Ireland,7.71,31.85,323.59,0.31
2026-01-05 02:00:00,Ireland,8.41,31.25,254.19,2.87
2026-01-05 03:00:00,Ireland,6.54,33.48,204.65,4.0
2026-01-05 04:00:00,Ireland,7.16,37.71,253.59,0.43
2026-01-05 05:00:00,Ireland,10.44,48.92,274.09,2.99
2026-01-05 06:00:00,Ireland,7.82,50.97,289.25,1.9
2026-01-05 07:00:00,Ireland,12.71,56.53,160.81,2.08
2026-01-05 08:00:00,Ireland,7.49,61.6,263.76,1.03
2026-01-05 09:00:00,Ireland,15.39,64.03,340.23,3.85
2026-01-05 10:00:00,Ireland,12.57,68.94,243.19,3.13
2026-01-05 11:00:00,Ireland,12.85,70.21,225.09,1.64
2026-01-05 12:00:00,Ireland,18.09,71.22,129.55,0.98
2026-01-05 13:00:00,Ireland,17.22,71.26,238.37,1.74
2026-01-05 14:00:00,Ireland,17.69,65.6,216.63,3.15
2026-01-05 15:00:00,Ireland,14.42,59.59,251.25,0.81
2026-01-05 16:00:00,Ireland,16.21,55.93,267.28,2.62
2026-01-05 17:00:00,Ireland,16.36,53.66,256.57,4.39
2026-01-05 18:00:00,Ireland,11.43,47.69,308.57,4.09
2026-01-05 19:00:00,Ireland,10.21,42.5,175.66,4.71
2026-01-05 20:00:00,Ireland,12.24,38.26,247.65,4.53
2026-01-05 21:00:00,Ireland,12.32,32.05,227.35,2.18
2026-01-05 22:00:00,Ireland,11.41,30.7,250.72,2.68
2026-01-05 23:00:00,Ireland,9.56,29.83,268.01,3.02
2026-01-06 00:00:00,Ireland,3.89,31.91,274.79,2.0
2026-01-06 01:00:00,Ireland,7.63,35.28,224.78,0.37
2026-01-06 02:00:00,Ireland,10.83,30.1,263.04,4.4
2026-01-06 03:00:00,Ireland,2.93,36.59,340.26,2.69
2026-01-06 04:00:00,Ireland,9.2,35.85,249.94,3.61
2026-01-06 05:00:00,Ireland,7.46,44.73,351.67,1.08
2026-01-06 06:00:00,Ireland,9.63,47.79,291.95,1.21
2026-01-06 07:00:00,Ireland,9.68,55.02,276.44,4.24
2026-01-06 08:00:00,Ireland,8.87,59.2,253.88,3.42
2026-01-06 09:00:00,Ireland,15.26,63.91,244.8,4.41
2026-01-06 10:00:00,Ireland,15.11,66.66,267.37,3.82
2026-01-06 11:00:00,Ireland,13.76,68.15,240.75,1.21
2026-01-06 12:00:00,Ireland,19.32,70.43,168.96,4.39
2026-01-06 13:00:00,Ireland,12.83,66.22,286.56,3.23
2026-01-06 14:00:00,Ireland,17.86,67.38,353.43,3.04
2026-01-06 15:00:00,Ireland,18.78,64.53,256.63,1.5
2026-01-06 16:00:00,Ireland,15.18,59.61,249.16,4.63
2026-01-06 17:00:00,Ireland,14.55,57.74,224.95,0.76
2026-01-06 18:00:00,Ireland,12.02,49.05,169.17,3.09
2026-01-06 19:00:00,Ireland,12.83,45.31,140.57,1.1
2026-01-06 20:00:00,Ireland,13.71,41.9,258.34,1.08
2026-01-06 21:00:00,Ireland,9.69,36.49,246.25,2.42
2026-01-06 22:00:00,Ireland,7.68,31.09,273.87,0.68
2026-01-06 23:00:00,Ireland,7.46,32.81,239.97,1.86
2026-01-07 00:00:00,Ireland,10.85,28.94,254.6,0.37
2026-01-07 01:00:00,Ireland,7.02,30.57,216.68,3.48
2026-01-07 02:00:00,Ireland,8.2,30.88,240.71,4.5
2026-01-07 03:00:00,Ireland,4.72,37.91,260.76,2.71
2026-01-07 04:00:00,Ireland,9.75,41.28,236.26,4.75
2026-01-07 05:00:00,Ireland,11.61,45.37,245.91,0.52
2026-01-07 06:00:00,Ireland,8.06,46.6,232.91,0.16
2026-01-07 07:00:00,Ireland,10.27,55.75,262.89,3.69
2026-01-07 08:00:00,Ireland,12.76,61.39,173.47,2.58
2026-01-07 09:00:00,Ireland,12.41,64.49,265.71,3.58
2026-01-07 10:00:00,Ireland,15.1,69.39,231.03,1.88
2026-01-07 11:00:00,Ireland,13.67,68.35,187.06,3.46
2026-01-07 12:00:00,Ireland,14.03,70.88,251.9,3.55
2026-01-07 13:00:00,Ireland,15.62,69.2,293.08,0.44
2026-01-07 14:00:00,Ireland,17.51,66.06,183.91,1.26
2026-01-07 15:00:00,Ireland,16.23,61.58,298.01,4.18
2026-01-07 16:00:00,Ireland,16.04,59.32,224.99,1.42
2026-01-07 17:00:00,Ireland,16.28,51.33,193.08,3.67
2026-01-07 18:00:00,Ireland,11.44,51.04,240.83,1.59
2026-01-07 19:00:00,Ireland,10.67,46.36,285.6,1.11
2026-01-07 20:00:00,Ireland,13.72,42.05,222.34,1.35
2026-01-07 21:00:00,Ireland,11.54,36.13,338.18,0.92
2026-01-07 22:00:00,Ireland,10.62,31.07,236.04,0.74
2026-01-07 23:00:00,Ireland,6.41,25.86,274.93,1.14
2026-01-08 00:00:00,Ireland,10.16,25.99,162.15,3.44
2026-01-08 01:00:00,Ireland,6.18,32.92,238.39,2.0
2026-01-08 02:00:00,Ireland,8.51,33.0,279.32,1.18
2026-01-08 03:00:00,Ireland,9.74,32.81,240.89,3.65
2026-01-08 04:00:00,Ireland,8.96,40.75,263.72,3.28
2026-01-08 05:00:00,Ireland,10.1,45.55,305.28,1.63
2026-01-08 06:00:00,Ireland,8.31,49.44,237.62,0.45
2026-01-08 07:00:00,Ireland,10.5,54.82,238.95,4.19
2026-01-08 08:00:00,Ireland,9.9,57.5,213.67,2.98
2026-01-08 09:00:00,Ireland,14.31,66.96,236.92,0.54
2026-01-08 10:00:00,Ireland,10.77,68.53,225.13,4.23
2026-01-08 11:00:00,Ireland,17.19,69.45,261.48,1.78
2026-01-08 12:00:00,Ireland,16.76,70.99,264.1,0.81
2026-01-08 13:00:00,Ireland,16.06,68.69,196.32,3.22
2026-01-08 14:00:00,Ireland,17.3,65.61,277.51,2.54
2026-01-08 15:00:00,Ireland,16.65,62.31,210.39,2.07
2026-01-08 16:00:00,Ireland,15.65,61.97,202.37,1.69
2026-01-08 17:00:00,Ireland,19.43,53.12,238.61,3.08
2026-01-08 18:00:00,Ireland,18.38,49.72,291.27,4.48
2026-01-08 19:00:00,Ireland,13.69,44.11,299.68,4.32
2026-01-08 20:00:00,Ireland,10.85,37.35,245.98,2.4
2026-01-08 21:00:00,Ireland,8.92,37.69,252.58,4.37
2026-01-08 22:00:00,Ireland,9.12,34.92,244.65,4.0
2026-01-08 23:00:00,Ireland,9.8,33.85,271.22,2.35
2026-01-09 00:00:00,Ireland,4.9,28.88,291.65,3.41
2026-01-09 01:00:00,Ireland,8.89,29.04,252.62,0.72
2026-01-09 02:00:00,Ireland,9.86,34.18,255.85,2.41
2026-01-09 03:00:00,Ireland,8.46,40.28,200.81,2.78
2026-01-09 04:00:00,Ireland,7.28,37.11,219.56,4.86
2026-01-09 05:00:00,Ireland,8.59,43.04,277.93,3.75
2026-01-09 06:00:00,Ireland,9.11,52.94,198.13,2.09
2026-01-09 07:00:00,Ireland,10.26,58.13,222.02,1.16
2026-01-09 08:00:00,Ireland,12.18,63.79,257.99,3.83
2026-01-09 09:00:00,Ireland,7.78,68.27,282.85,1.94
2026-01-09 10:00:00,Ireland,13.94,66.41,269.55,0.83
2026-01-09 11:00:00,Ireland,17.18,67.95,275.54,1.38
2026-01-09 12:00:00,Ireland,16.06,67.63,287.17,1.88
2026-01-09 13:00:00,Ireland,18.38,67.16,127.68,4.84
2026-01-09 14:00:00,Ireland,16.53,65.9,284.33,1.69
2026-01-09 15:00:00,Ireland,16.81,64.64,201.68,3.82
2026-01-09 16:00:00,Ireland,16.0,56.25,226.06,4.56
2026-01-09 17:00:00,Ireland,13.73,53.46,193.8,0.07
2026-01-09 18:00:00,Ireland,12.69,48.55,274.3,4.1
2026-01-09 19:00:00,Ireland,14.65,47.39,250.76,3.67
2026-01-09 20:00:00,Ireland,10.39,38.24,300.2,1.75
2026-01-09 21:00:00,Ireland,12.82,37.77,253.69,0.94
2026-01-09 22:00:00,Ireland,12.37,34.16,273.57,3.45
2026-01-09 23:00:00,Ireland,6.44,32.81,295.26,4.32
2026-01-10 00:00:00,Ireland,7.41,31.44,203.08,3.84
2026-01-10 01:00:00,Ireland,6.13,29.67,265.98,4.66
2026-01-10 02:00:00,Ireland,6.28,34.87,189.82,0.75
2026-01-10 03:00:00,Ireland,9.72,35.92,293.27,1.62
2026-01-10 04:00:00,Ireland,5.6,39.07,166.04,0.22
2026-01-10 05:00:00,Ireland,4.51,45.46,246.25,1.17
2026-01-10 06:00:00,Ireland,10.68,50.0,266.7,1.91
2026-01-10 07:00:00,Ireland,9.87,55.89,321.74,2.63
2026-01-10 08:00:00,Ireland,11.37,64.35,251.45,4.42
2026-01-10 09:00:00,Ireland,11.87,63.23,310.95,4.43
2026-01-10 10:00:00,Ireland,14.74,63.96,358.79,0.68
2026-01-10 11:00:00,Ireland,15.52,68.11,321.17,2.18
2026-01-10 12:00:00,Ireland,12.75,69.08,216.48,1.09
2026-01-10 13:00:00,Ireland,15.7,65.89,320.89,3.7
2026-01-10 14:00:00,Ireland,17.21,69.07,297.46,4.14
2026-01-10 15:00:00,Ireland,13.68,64.83,321.5,4.01
2026-01-10 16:00:00,Ireland,13.08,59.9,284.01,4.02
2026-01-10 17:00:00,Ireland,14.14,56.38,316.79,2.42
2026-01-10 18:00:00,Ireland,12.77,54.31,293.95,1.87
2026-01-10 19:00:00,Ireland,13.5,45.79,210.64,4.4
2026-01-10 20:00:00,Ireland,14.57,41.01,249.98,4.44
2026-01-10 21:00:00,Ireland,8.01,34.54,281.32,2.24
2026-01-10 22:00:00,Ireland,9.47,33.19,284.79,3.41
2026-01-10 23:00:00,Ireland,11.81,32.35,267.35,4.88
2026-01-11 00:00:00,Ireland,8.91,29.76,265.02,2.17
2026-01-11 01:00:00,Ireland,9.29,29.55,150.97,2.75
2026-01-11 02:00:00,Ireland,5.21,30.53,332.21,0.35
2026-01-11 03:00:00,Ireland,3.09,35.99,319.94,4.48
2026-01-11 04:00:00,Ireland,5.93,38.68,252.12,1.93
2026-01-11 05:00:00,Ireland,9.11,45.18,231.9,3.71
2026-01-11 06:00:00,Ireland,9.92,52.13,278.7,0.12
2026-01-11 07:00:00,Ireland,13.98,54.32,266.43,1.95
2026-01-11 08:00:00,Ireland,10.22,58.31,250.79,1.92
2026-01-11 09:00:00,Ireland,13.0,65.34,239.36,2.01
2026-01-11 10:00:00,Ireland,18.0,64.52,266.52,2.51
2026-01-11 11:00:00,Ireland,13.07,66.69,190.0,0.3
2026-01-11 12:00:00,Ireland,13.92,71.09,286.3,1.09
2026-01-11 13:00:00,Ireland,13.88,70.06,315.11,3.45
2026-01-11 14:00:00,Ireland,15.99,67.59,172.47,4.1
2026-01-11 15:00:00,Ireland,15.57,65.26,342.21,3.85
2026-01-11 16:00:00,Ireland,14.36,57.35,204.28,2.88
2026-01-11 17:00:00,Ireland,17.8,53.76,155.7,4.65
2026-01-11 18:00:00,Ireland,13.75,49.86,192.64,2.71
2026-01-11 19:00:00,Ireland,11.79,47.65,247.75,4.45
2026-01-11 20:00:00,Ireland,11.7,42.11,172.81,4.37
2026-01-11 21:00:00,Ireland,12.78,39.28,276.52,3.53
2026-01-11 22:00:00,Ireland,12.63,32.51,298.76,1.62
2026-01-11 23:00:00,Ireland,10.06,31.97,295.17,3.43
2026-01-12 00:00:00,Ireland,9.58,30.89,225.27,4.93
2026-01-12 01:00:00,Ireland,8.14,29.82,239.36,0.38
2026-01-12 02:00:00,Ireland,9.02,31.62,339.72,2.32
2026-01-12 03:00:00,Ireland,6.57,36.16,348.83,1.65
2026-01-12 04:00:00,Ireland,8.41,40.23,209.98,1.67
2026-01-12 05:00:00,Ireland,11.13,44.25,129.42,1.18
2026-01-12 06:00:00,Ireland,10.37,50.93,207.62,0.64
2026-01-12 07:00:00,Ireland,12.94,56.85,226.37,0.31
2026-01-12 08:00:00,Ireland,12.57,58.46,203.88,3.28
2026-01-12 09:00:00,Ireland,14.04,61.03,256.41,3.7
2026-01-12 10:00:00,Ireland,11.86,69.79,198.43,1.15
2026-01-12 11:00:00,Ireland,16.41,71.08,249.66,2.34
2026-01-12 12:00:00,Ireland,14.79,68.23,262.08,1.5
2026-01-12 13:00:00,Ireland,17.01,68.53,293.72,4.56
2026-01-12 14:00:00,Ireland,19.61,68.37,186.22,4.67
2026-01-12 15:00:00,Ireland,11.66,62.78,279.87,0.02
2026-01-12 16:00:00,Ireland,16.38,58.77,288.75,1.04
2026-01-12 17:00:00,Ireland,14.43,53.34,349.33,3.03
2026-01-12 18:00:00,Ireland,14.69,52.43,364.91,1.58
2026-01-12 19:00:00,Ireland,13.5,42.55,300.78,3.82
2026-01-12 20:00:00,Ireland,10.05,42.4,244.39,1.92
2026-01-12 21:00:00,Ireland,13.18,37.54,153.23,0.7
2026-01-12 22:00:00,Ireland,11.9,33.46,209.93,2.74
2026-01-12 23:00:00,Ireland,9.92,28.92,185.01,1.98
2026-01-13 00:00:00,Ireland,10.71,32.52,218.61,1.6
2026-01-13 01:00:00,Ireland,8.44,27.66,332.33,1.31
2026-01-13 02:00:00,Ireland,5.58,33.67,295.05,4.74
2026-01-13 03:00:00,Ireland,10.22,37.81,230.18,0.09
2026-01-13 04:00:00,Ireland,8.67,37.56,315.12,2.46
2026-01-13 05:00:00,Ireland,9.31,43.45,243.78,3.76
2026-01-13 06:00:00,Ireland,15.11,50.85,177.08,4.24
2026-01-13 07:00:00,Ireland,12.04,56.48,231.41,0.55
2026-01-13 08:00:00,Ireland,11.55,62.48,355.0,2.62
2026-01-13 09:00:00,Ireland,12.83,61.94,172.4,1.14
2026-01-13 10:00:00,Ireland,13.17,69.96,231.97,2.35
2026-01-13 11:00:00,Ireland,15.32,68.43,216.74,4.85
2026-01-13 12:00:00,Ireland,16.31,66.86,237.54,2.08
2026-01-13 13:00:00,Ireland,16.12,67.38,247.99,0.21
2026-01-13 14:00:00,Ireland,16.9,66.91,267.22,1.78
2026-01-13 15:00:00,Ireland,14.83,65.11,309.55,1.09
2026-01-13 16:00:00,Ireland,13.26,60.31,234.36,4.66
2026-01-13 17:00:00,Ireland,10.79,52.91,220.43,4.55
2026-01-13 18:00:00,Ireland,13.9,52.58,305.06,4.4
2026-01-13 19:00:00,Ireland,14.4,46.14,133.14,4.18
2026-01-13 20:00:00,Ireland,12.1,41.41,280.31,3.81
2026-01-13 21:00:00,Ireland,12.4,37.22,203.24,1.94
2026-01-13 22:00:00,Ireland,9.25,34.08,259.94,0.67
2026-01-13 23:00:00,Ireland,7.15,26.51,173.71,0.76
2026-01-14 00:00:00,Ireland,7.33,28.09,275.96,1.61
2026-01-14 01:00:00,Ireland,8.56,27.1,231.24,0.42
2026-01-14 02:00:00,Ireland,8.65,31.83,255.68,0.37
2026-01-14 03:00:00,Ireland,12.47,36.42,282.84,4.26
2026-01-14 04:00:00,Ireland,10.24,38.4,130.6,3.24
2026-01-14 05:00:00,Ireland,5.85,42.89,213.09,2.53
2026-01-14 06:00:00,Ireland,10.98,53.24,271.48,1.94
2026-01-14 07:00:00,Ireland,11.91,53.72,229.13,3.96
2026-01-14 08:00:00,Ireland,11.44,60.74,266.4,2.21
2026-01-14 09:00:00,Ireland,13.31,64.3,246.58,4.94
2026-01-14 10:00:00,Ireland,14.7,64.01,238.34,4.71
2026-01-14 11:00:00,Ireland,15.36,69.67,268.92,4.55
2026-01-14 12:00:00,Ireland,18.77,72.92,180.45,3.03
2026-01-14 13:00:00,Ireland,15.86,70.28,245.92,3.18
2026-01-14 14:00:00,Ireland,15.15,65.47,212.51,4.61
2026-01-14 15:00:00,Ireland,15.15,62.38,296.41,1.5
2026-01-14 16:00:00,Ireland,12.25,59.86,272.57,0.68
2026-01-14 17:00:00,Ireland,14.71,54.6,282.54,0.26
2026-01-14 18:00:00,Ireland,13.81,50.04,234.75,3.87
2026-01-14 19:00:00,Ireland,15.87,45.17,198.25,2.82
2026-01-14 20:00:00,Ireland,14.89,40.91,215.6,3.49
2026-01-14 21:00:00,Ireland,6.76,36.18,243.55,1.66
2026-01-14 22:00:00,Ireland,10.37,34.87,267.76,2.81
2026-01-14 23:00:00,Ireland,8.25,29.84,329.96,2.52
2026-01-15 00:00:00,Ireland,5.71,34.91,314.59,2.51
2026-01-15 01:00:00,Ireland,7.55,33.28,269.46,0.14
2026-01-15 02:00:00,Ireland,7.36,30.71,196.88,4.11
2026-01-15 03:00:00,Ireland,10.15,36.2,263.96,0.56
2026-01-15 04:00:00,Ireland,8.79,40.59,254.74,0.05
2026-01-15 05:00:00,Ireland,9.7,42.2,151.3,4.32
2026-01-15 06:00:00,Ireland,9.26,49.01,258.47,4.37
2026-01-15 07:00:00,Ireland,7.86,56.83,212.37,2.03
2026-01-15 08:00:00,Ireland,10.04,56.23,270.7,4.94
2026-01-15 09:00:00,Ireland,15.0,63.6,227.67,0.59
2026-01-15 10:00:00,Ireland,9.84,65.61,275.89,3.78
2026-01-15 11:00:00,Ireland,14.47,70.41,174.72,0.83
2026-01-15 12:00:00,Ireland,15.14,70.2,237.4,4.76
2026-01-15 13:00:00,Ireland,13.91,70.33,312.75,2.83
2026-01-15 14:00:00,Ireland,18.91,65.73,302.16,1.0
2026-01-15 15:00:00,Ireland,15.09,63.34,291.84,1.48
2026-01-15 16:00:00,Ireland,14.05,60.53,227.1,3.55
2026-01-15 17:00:00,Ireland,19.66,54.76,145.05,3.56
2026-01-15 18:00:00,Ireland,12.9,47.87,267.27,0.59
2026-01-15 19:00:00,Ireland,13.24,43.97,244.04,2.37
2026-01-15 20:00:00,Ireland,11.34,41.98,207.08,3.28
2026-01-15 21:00:00,Ireland,9.21,37.98,241.52,3.89
2026-01-15 22:00:00,Ireland,8.76,31.46,291.01,1.11
2026-01-15 23:00:00,Ireland,11.62,28.93,194.81,0.95
2026-01-16 00:00:00,Ireland,7.99,25.65,222.99,0.68
2026-01-16 01:00:00,Ireland,8.03,28.66,199.1,2.84
2026-01-16 02:00:00,Ireland,9.53,33.43,303.32,3.22
2026-01-16 03:00:00,Ireland,8.74,36.64,294.39,1.22
2026-01-16 04:00:00,Ireland,9.34,40.3,295.94,0.89
2026-01-16 05:00:00,Ireland,10.35,41.46,313.12,3.97
2026-01-16 06:00:00,Ireland,10.71,48.26,205.13,4.46
2026-01-16 07:00:00,Ireland,13.08,57.92,224.54,4.66
2026-01-16 08:00:00,Ireland,11.81,64.58,262.45,2.55
2026-01-16 09:00:00,Ireland,9.86,59.4,193.83,3.6
2026-01-16 10:00:00,Ireland,11.39,65.05,284.21,0.69
2026-01-16 11:00:00,Ireland,13.82,68.49,185.86,4.86
2026-01-16 12:00:00,Ireland,15.53,66.49,236.63,2.63
2026-01-16 13:00:00,Ireland,11.87,72.13,312.92,4.49
2026-01-16 14:00:00,Ireland,16.3,69.06,266.92,3.69
2026-01-16 15:00:00,Ireland,16.22,63.04,237.13,2.21
2026-01-16 16:00:00,Ireland,16.27,63.14,144.91,0.71
2026-01-16 17:00:00,Ireland,10.82,53.42,208.15,2.62
2026-01-16 18:00:00,Ireland,14.23,50.82,209.91,3.21
2026-01-16 19:00:00,Ireland,14.18,45.14,325.81,3.99
2026-01-16 20:00:00,Ireland,14.0,37.57,221.13,3.08
2026-01-16 21:00:00,Ireland,9.25,33.16,322.43,3.6
2026-01-16 22:00:00,Ireland,12.26,31.69,154.74,1.36
2026-01-16 23:00:00,Ireland,10.1,31.6,308.5,2.57
2026-01-17 00:00:00,Ireland,6.62,30.03,352.85,1.95
2026-01-17 01:00:00,Ireland,5.78,29.69,262.02,1.25
2026-01-17 02:00:00,Ireland,7.32,27.4,240.5,4.82
2026-01-17 03:00:00,Ireland,12.2,34.87,344.79,1.55
2026-01-17 04:00:00,Ireland,8.32,42.94,343.11,1.13
2026-01-17 05:00:00,Ireland,9.49,45.34,196.89,4.86
2026-01-17 06:00:00,Ireland,12.8,53.1,279.7,3.3
2026-01-17 07:00:00,Ireland,11.24,54.14,197.45,2.09
2026-01-17 08:00:00,Ireland,12.13,62.86,223.33,1.3
2026-01-17 09:00:00,Ireland,15.88,64.62,196.21,0.39
2026-01-17 10:00:00,Ireland,13.54,68.69,304.97,1.03
2026-01-17 11:00:00,Ireland,16.1,74.59,223.48,0.22
2026-01-17 12:00:00,Ireland,17.54,69.02,292.95,0.31
2026-01-17 13:00:00,Ireland,15.37,68.23,216.23,3.76
2026-01-17 14:00:00,Ireland,16.04,66.79,299.66,1.54
2026-01-17 15:00:00,Ireland,15.06,63.67,199.4,1.13
2026-01-17 16:00:00,Ireland,15.46,61.61,277.88,3.61
2026-01-17 17:00:00,Ireland,15.56,55.24,260.96,1.32
2026-01-17 18:00:00,Ireland,16.14,53.18,193.12,3.77
2026-01-17 19:00:00,Ireland,15.79,41.44,245.37,1.31
2026-01-17 20:00:00,Ireland,8.59,38.46,325.64,4.73
2026-01-17 21:00:00,Ireland,11.31,36.28,188.64,1.41
2026-01-17 22:00:00,Ireland,7.86,27.9,287.75,0.25
2026-01-17 23:00:00,Ireland,10.82,29.69,234.85,1.21
2026-01-18 00:00:00,Ireland,7.24,30.89,224.42,2.15
2026-01-18 01:00:00,Ireland,7.99,28.54,264.1,0.4
2026-01-18 02:00:00,Ireland,7.62,30.64,250.34,3.31
2026-01-18 03:00:00,Ireland,8.97,38.09,208.19,0.22
2026-01-18 04:00:00,Ireland,7.32,39.97,263.0,0.18
2026-01-18 05:00:00,Ireland,7.44,45.86,132.64,2.12
2026-01-18 06:00:00,Ireland,9.69,46.06,238.41,4.85
2026-01-18 07:00:00,Ireland,8.21,54.78,288.25,3.12
2026-01-18 08:00:00,Ireland,12.64,61.34,253.46,1.8
2026-01-18 09:00:00,Ireland,13.11,65.52,267.02,1.9
2026-01-18 10:00:00,Ireland,13.56,70.63,201.11,0.67
2026-01-18 11:00:00,Ireland,13.83,71.08,291.84,3.54
2026-01-18 12:00:00,Ireland,15.06,72.68,157.25,2.28
2026-01-18 13:00:00,Ireland,17.28,69.68,197.14,1.92
2026-01-18 14:00:00,Ireland,17.29,67.27,248.22,0.57
2026-01-18 15:00:00,Ireland,16.44,63.84,259.64,4.79
2026-01-18 16:00:00,Ireland,17.34,61.55,246.3,4.79
2026-01-18 17:00:00,Ireland,14.51,52.69,261.11,2.42
2026-01-18 18:00:00,Ireland,14.35,48.77,260.37,0.22
2026-01-18 19:00:00,Ireland,11.23,42.7,181.57,1.02
2026-01-18 20:00:00,Ireland,15.04,41.12,269.27,2.32
2026-01-18 21:00:00,Ireland,8.0,36.9,249.07,2.67
2026-01-18 22:00:00,Ireland,11.24,32.56,261.37,2.17
2026-01-18 23:00:00,Ireland,10.44,27.71,264.04,3.04
2026-01-19 00:00:00,Ireland,7.8,33.56,257.18,3.12
2026-01-19 01:00:00,Ireland,9.63,35.08,181.8,0.16
2026-01-19 02:00:00,Ireland,9.79,31.67,269.98,1.15
2026-01-19 03:00:00,Ireland,10.94,33.79,250.89,4.95
2026-01-19 04:00:00,Ireland,9.16,39.99,271.51,3.44
2026-01-19 05:00:00,Ireland,8.82,45.13,316.32,1.07
2026-01-19 06:00:00,Ireland,13.55,50.35,210.47,4.79
2026-01-19 07:00:00,Ireland,9.02,55.16,235.77,1.15
2026-01-19 08:00:00,Ireland,8.11,58.3,232.97,0.52
2026-01-19 09:00:00,Ireland,14.02,66.62,346.77,2.43
2026-01-19 10:00:00,Ireland,14.71,67.77,175.55,2.91
2026-01-19 11:00:00,Ireland,15.84,65.72,293.75,1.67
2026-01-19 12:00:00,Ireland,17.87,69.89,216.77,3.45
2026-01-19 13:00:00,Ireland,14.86,72.06,227.51,3.33
2026-01-19 14:00:00,Ireland,14.93,67.16,267.71,3.62
2026-01-19 15:00:00,Ireland,14.56,63.52,234.99,2.22
2026-01-19 16:00:00,Ireland,16.08,65.01,317.46,3.08
2026-01-19 17:00:00,Ireland,16.23,52.1,297.34,0.84
2026-01-19 18:00:00,Ireland,9.77,49.03,237.12,4.37
2026-01-19 19:00:00,Ireland,11.54,46.27,349.62,1.09
2026-01-19 20:00:00,Ireland,13.9,41.36,273.34,1.22
2026-01-19 21:00:00,Ireland,13.0,32.06,260.08,4.91
2026-01-19 22:00:00,Ireland,8.08,32.43,249.93,1.72
2026-01-19 23:00:00,Ireland,10.19,29.07,280.77,2.21
2026-01-20 00:00:00,Ireland,8.82,31.28,262.63,0.84
2026-01-20 01:00:00,Ireland,5.71,28.99,257.31,4.63
2026-01-20 02:00:00,Ireland,8.11,33.25,275.87,0.9
2026-01-20 03:00:00,Ireland,6.85,37.77,266.07,2.44
2026-01-20 04:00:00,Ireland,11.54,40.94,201.93,3.59
2026-01-20 05:00:00,Ireland,10.4,44.28,201.21,4.77
2026-01-20 06:00:00,Ireland,13.48,51.63,262.03,3.84
2026-01-20 07:00:00,Ireland,8.88,55.96,249.38,2.14
2026-01-20 08:00:00,Ireland,13.39,56.11,302.18,4.09
2026-01-20 09:00:00,Ireland,13.09,66.5,265.68,0.83
2026-01-20 10:00:00,Ireland,16.23,69.96,280.17,2.0
2026-01-20 11:00:00,Ireland,15.46,68.07,275.21,0.56
2026-01-20 12:00:00,Ireland,15.54,70.87,287.0,3.88
2026-01-20 13:00:00,Ireland,15.63,66.82,168.54,2.0
2026-01-20 14:00:00,Ireland,16.63,68.74,226.85,4.53
2026-01-20 15:00:00,Ireland,13.82,65.82,164.52,2.27
2026-01-20 16:00:00,Ireland,17.12,63.7,149.91,3.34
2026-01-20 17:00:00,Ireland,16.19,54.13,258.17,4.12
2026-01-20 18:00:00,Ireland,12.74,48.19,277.61,4.53
2026-01-20 19:00:00,Ireland,15.93,42.89,212.78,3.62
2026-01-20 20:00:00,Ireland,12.71,39.78,188.98,0.4
2026-01-20 21:00:00,Ireland,11.49,37.26,205.35,2.08
2026-01-20 22:00:00,Ireland,9.75,31.23,241.23,2.64
2026-01-20 23:00:00,Ireland,10.65,28.76,259.05,4.23
2026-01-21 00:00:00,Ireland,10.25,28.5,218.07,3.73
2026-01-21 01:00:00,Ireland,6.01,28.73,316.2,2.13
2026-01-21 02:00:00,Ireland,7.62,31.17,206.33,4.96
2026-01-21 03:00:00,Ireland,8.73,32.77,234.37,3.27
2026-01-21 04:00:00,Ireland,7.97,40.78,263.12,3.33
2026-01-21 05:00:00,Ireland,8.91,45.51,355.36,2.88
2026-01-21 06:00:00,Ireland,13.01,49.4,260.19,0.19
2026-01-21 07:00:00,Ireland,9.95,58.18,301.39,4.08
2026-01-21 08:00:00,Ireland,9.6,65.07,316.13,3.42
2026-01-21 09:00:00,Ireland,16.19,64.98,175.14,0.57
2026-01-21 10:00:00,Ireland,17.38,63.6,294.18,4.06
2026-01-21 11:00:00,Ireland,16.02,67.47,301.74,1.37
2026-01-21 12:00:00,Ireland,17.29,71.93,245.04,1.73
2026-01-21 13:00:00,Ireland,17.83,72.86,234.62,0.84
2026-01-21 14:00:00,Ireland,15.5,67.66,286.09,4.44
2026-01-21 15:00:00,Ireland,19.97,63.8,291.68,2.18
2026-01-21 16:00:00,Ireland,14.65,57.91,242.26,4.43
2026-01-21 17:00:00,Ireland,13.8,54.99,130.82,4.86
2026-01-21 18:00:00,Ireland,12.56,49.46,278.32,2.67
2026-01-21 19:00:00,Ireland,9.07,47.26,134.94,2.78
